model_id,dataset,item_id,dilemma,method_condition,analysis_tier,source_metric,bias_type,bias_score,signed_bias_score,scope,trials,provider_family,model_line,variant_type,deployment,openness,size_class,training_state,reasoning_or_speed_profile,cost_tier,notes
gemma4_31b_api,exp3,exp3::Notetaking,Notetaking,debate,full,moral_item_bias_metrics,moral_omission_bias,1.0,-1.0,confirmatory,,gemma,gemma-4,large_api,api,closed_or_hosted,31b,api_aligned,general_commercial,medium,Google Gemma 4 31B API run
gemma4_31b_api,exp3,exp3::Outfit,Outfit,debate,full,moral_item_bias_metrics,moral_yes_no_bias,0.0,0.0,confirmatory,,gemma,gemma-4,large_api,api,closed_or_hosted,31b,api_aligned,general_commercial,medium,Google Gemma 4 31B API run
gemma4_31b_api,exp3,exp3::Outfit,Outfit,debate,full,moral_item_bias_metrics,moral_omission_bias,1.0,-1.0,confirmatory,,gemma,gemma-4,large_api,api,closed_or_hosted,31b,api_aligned,general_commercial,medium,Google Gemma 4 31B API run
gemma4_31b_api,exp3,exp3::Pregnant,Pregnant,debate,full,moral_item_bias_metrics,moral_yes_no_bias,0.2142857142857142,-0.2142857142857142,confirmatory,,gemma,gemma-4,large_api,api,closed_or_hosted,31b,api_aligned,general_commercial,medium,Google Gemma 4 31B API run
gemma4_31b_api,exp3,exp3::Pregnant,Pregnant,debate,full,moral_item_bias_metrics,moral_omission_bias,0.0,0.0,confirmatory,,gemma,gemma-4,large_api,api,closed_or_hosted,31b,api_aligned,general_commercial,medium,Google Gemma 4 31B API run
gemma4_31b_api,exp3,exp3::Roommate,Roommate,debate,full,moral_item_bias_metrics,moral_yes_no_bias,0.0357142857142857,0.0357142857142857,confirmatory,,gemma,gemma-4,large_api,api,closed_or_hosted,31b,api_aligned,general_commercial,medium,Google Gemma 4 31B API run
gemma4_31b_api,exp3,exp3::Roommate,Roommate,debate,full,moral_item_bias_metrics,moral_omission_bias,0.0357142857142857,0.0357142857142857,confirmatory,,gemma,gemma-4,large_api,api,closed_or_hosted,31b,api_aligned,general_commercial,medium,Google Gemma 4 31B API run
gemma4_31b_api,exp2,exp2::Endow,Endow,standard,full,moral_item_bias_metrics,moral_yes_no_bias,0.0,0.0,confirmatory,,gemma,gemma-4,large_api,api,closed_or_hosted,31b,api_aligned,general_commercial,medium,Google Gemma 4 31B API run
gemma4_31b_api,exp2,exp2::Endow,Endow,standard,full,moral_item_bias_metrics,moral_omission_bias,1.0,-1.0,confirmatory,,gemma,gemma-4,large_api,api,closed_or_hosted,31b,api_aligned,general_commercial,medium,Google Gemma 4 31B API run
gemma4_31b_api,exp2,exp2::Medicine,Medicine,standard,full,moral_item_bias_metrics,moral_yes_no_bias,0.0,0.0,confirmatory,,gemma,gemma-4,large_api,api,closed_or_hosted,31b,api_aligned,general_commercial,medium,Google Gemma 4 31B API run
gemma4_31b_api,exp2,exp2::Medicine,Medicine,standard,full,moral_item_bias_metrics,moral_omission_bias,0.0,0.0,confirmatory,,gemma,gemma-4,large_api,api,closed_or_hosted,31b,api_aligned,general_commercial,medium,Google Gemma 4 31B API run
gemma4_31b_api,exp2,exp2::RAF,RAF,standard,full,moral_item_bias_metrics,moral_yes_no_bias,0.0,0.0,confirmatory,,gemma,gemma-4,large_api,api,closed_or_hosted,31b,api_aligned,general_commercial,medium,Google Gemma 4 31B API run
gemma4_31b_api,exp2,exp2::RAF,RAF,standard,full,moral_item_bias_metrics,moral_omission_bias,0.0,0.0,confirmatory,,gemma,gemma-4,large_api,api,closed_or_hosted,31b,api_aligned,general_commercial,medium,Google Gemma 4 31B API run
gemma4_31b_api,exp2,exp2::Ransom,Ransom,standard,full,moral_item_bias_metrics,moral_yes_no_bias,0.0,0.0,confirmatory,,gemma,gemma-4,large_api,api,closed_or_hosted,31b,api_aligned,general_commercial,medium,Google Gemma 4 31B API run
gemma4_31b_api,exp2,exp2::Ransom,Ransom,standard,full,moral_item_bias_metrics,moral_omission_bias,0.0,0.0,confirmatory,,gemma,gemma-4,large_api,api,closed_or_hosted,31b,api_aligned,general_commercial,medium,Google Gemma 4 31B API run
gemma4_31b_api,exp2,exp2::Suicide,Suicide,standard,full,moral_item_bias_metrics,moral_yes_no_bias,1.0,1.0,confirmatory,,gemma,gemma-4,large_api,api,closed_or_hosted,31b,api_aligned,general_commercial,medium,Google Gemma 4 31B API run
gemma4_31b_api,exp2,exp2::Suicide,Suicide,standard,full,moral_item_bias_metrics,moral_omission_bias,0.0,0.0,confirmatory,,gemma,gemma-4,large_api,api,closed_or_hosted,31b,api_aligned,general_commercial,medium,Google Gemma 4 31B API run
gemma4_31b_api,exp2,exp2::Vet,Vet,standard,full,moral_item_bias_metrics,moral_yes_no_bias,0.0,0.0,confirmatory,,gemma,gemma-4,large_api,api,closed_or_hosted,31b,api_aligned,general_commercial,medium,Google Gemma 4 31B API run
gemma4_31b_api,exp2,exp2::Vet,Vet,standard,full,moral_item_bias_metrics,moral_omission_bias,0.0,0.0,confirmatory,,gemma,gemma-4,large_api,api,closed_or_hosted,31b,api_aligned,general_commercial,medium,Google Gemma 4 31B API run
gemma4_e4b_base,exp2,exp2::Medicine,Medicine,standard,full,moral_item_bias_metrics,moral_yes_no_bias,1.0,1.0,confirmatory,,gemma,gemma-4,e4b_local,local,open_weights,4b,base_or_instruct,local_small,local,Local Gemma 4 E4B baseline
gemma4_e4b_base,exp2,exp2::Medicine,Medicine,standard,full,moral_item_bias_metrics,moral_omission_bias,1.0,1.0,confirmatory,,gemma,gemma-4,e4b_local,local,open_weights,4b,base_or_instruct,local_small,local,Local Gemma 4 E4B baseline
gemma4_e4b_base,exp3,exp3::Family Dog,Family Dog,standard,full,moral_item_bias_metrics,moral_yes_no_bias,0.2857142857142857,-0.2857142857142857,confirmatory,,gemma,gemma-4,e4b_local,local,open_weights,4b,base_or_instruct,local_small,local,Local Gemma 4 E4B baseline
gemma4_e4b_base,exp3,exp3::Family Dog,Family Dog,standard,full,moral_item_bias_metrics,moral_omission_bias,0.2857142857142857,-0.2857142857142857,confirmatory,,gemma,gemma-4,e4b_local,local,open_weights,4b,base_or_instruct,local_small,local,Local Gemma 4 E4B baseline
gemma4_e4b_base,generated_moral,generated_moral::GM01,GM01,standard,full,moral_item_bias_metrics,moral_yes_no_bias,1.0,-1.0,confirmatory,,gemma,gemma-4,e4b_local,local,open_weights,4b,base_or_instruct,local_small,local,Local Gemma 4 E4B baseline
gemma4_e4b_base,generated_moral,generated_moral::GM01,GM01,standard,full,moral_item_bias_metrics,moral_omission_bias,1.0,-1.0,confirmatory,,gemma,gemma-4,e4b_local,local,open_weights,4b,base_or_instruct,local_small,local,Local Gemma 4 E4B baseline
gemma4_e4b_base,generated_moral,generated_moral::GM02,GM02,standard,full,moral_item_bias_metrics,moral_yes_no_bias,0.0,0.0,confirmatory,,gemma,gemma-4,e4b_local,local,open_weights,4b,base_or_instruct,local_small,local,Local Gemma 4 E4B baseline
gemma4_e4b_base,generated_moral,generated_moral::GM02,GM02,standard,full,moral_item_bias_metrics,moral_omission_bias,0.0,0.0,confirmatory,,gemma,gemma-4,e4b_local,local,open_weights,4b,base_or_instruct,local_small,local,Local Gemma 4 E4B baseline
gemma4_e4b_base,generated_moral,generated_moral::GM03,GM03,standard,full,moral_item_bias_metrics,moral_yes_no_bias,1.0,-1.0,confirmatory,,gemma,gemma-4,e4b_local,local,open_weights,4b,base_or_instruct,local_small,local,Local Gemma 4 E4B baseline
gemma4_e4b_base,generated_moral,generated_moral::GM03,GM03,standard,full,moral_item_bias_metrics,moral_omission_bias,1.0,-1.0,confirmatory,,gemma,gemma-4,e4b_local,local,open_weights,4b,base_or_instruct,local_small,local,Local Gemma 4 E4B baseline
gemma4_e4b_base,generated_moral,generated_moral::GM04,GM04,standard,full,moral_item_bias_metrics,moral_yes_no_bias,1.0,1.0,confirmatory,,gemma,gemma-4,e4b_local,local,open_weights,4b,base_or_instruct,local_small,local,Local Gemma 4 E4B baseline
gemma4_e4b_base,generated_moral,generated_moral::GM04,GM04,standard,full,moral_item_bias_metrics,moral_omission_bias,1.0,1.0,confirmatory,,gemma,gemma-4,e4b_local,local,open_weights,4b,base_or_instruct,local_small,local,Local Gemma 4 E4B baseline
gemma4_e4b_base,generated_moral,generated_moral::GM05,GM05,standard,full,moral_item_bias_metrics,moral_yes_no_bias,0.5,-0.5,confirmatory,,gemma,gemma-4,e4b_local,local,open_weights,4b,base_or_instruct,local_small,local,Local Gemma 4 E4B baseline
gemma4_e4b_base,generated_moral,generated_moral::GM05,GM05,standard,full,moral_item_bias_metrics,moral_omission_bias,0.5,-0.5,confirmatory,,gemma,gemma-4,e4b_local,local,open_weights,4b,base_or_instruct,local_small,local,Local Gemma 4 E4B baseline
gemma4_e4b_base,generated_moral,generated_moral::GM06,GM06,standard,full,moral_item_bias_metrics,moral_yes_no_bias,0.5,0.5,confirmatory,,gemma,gemma-4,e4b_local,local,open_weights,4b,base_or_instruct,local_small,local,Local Gemma 4 E4B baseline
gemma4_e4b_base,generated_moral,generated_moral::GM06,GM06,standard,full,moral_item_bias_metrics,moral_omission_bias,0.5,-0.5,confirmatory,,gemma,gemma-4,e4b_local,local,open_weights,4b,base_or_instruct,local_small,local,Local Gemma 4 E4B baseline
gemma4_e4b_base,generated_moral,generated_moral::GM07,GM07,standard,full,moral_item_bias_metrics,moral_yes_no_bias,0.0,0.0,confirmatory,,gemma,gemma-4,e4b_local,local,open_weights,4b,base_or_instruct,local_small,local,Local Gemma 4 E4B baseline
gemma4_e4b_base,generated_moral,generated_moral::GM07,GM07,standard,full,moral_item_bias_metrics,moral_omission_bias,0.0,0.0,confirmatory,,gemma,gemma-4,e4b_local,local,open_weights,4b,base_or_instruct,local_small,local,Local Gemma 4 E4B baseline
gemma4_e4b_base,generated_moral,generated_moral::GM08,GM08,standard,full,moral_item_bias_metrics,moral_yes_no_bias,0.0,0.0,confirmatory,,gemma,gemma-4,e4b_local,local,open_weights,4b,base_or_instruct,local_small,local,Local Gemma 4 E4B baseline
gemma4_e4b_base,generated_moral,generated_moral::GM08,GM08,standard,full,moral_item_bias_metrics,moral_omission_bias,1.0,-1.0,confirmatory,,gemma,gemma-4,e4b_local,local,open_weights,4b,base_or_instruct,local_small,local,Local Gemma 4 E4B baseline
gemma4_e4b_base,generated_moral,generated_moral::GM09,GM09,standard,full,moral_item_bias_metrics,moral_yes_no_bias,0.0,0.0,confirmatory,,gemma,gemma-4,e4b_local,local,open_weights,4b,base_or_instruct,local_small,local,Local Gemma 4 E4B baseline
gemma4_e4b_base,generated_moral,generated_moral::GM09,GM09,standard,full,moral_item_bias_metrics,moral_omission_bias,0.0,0.0,confirmatory,,gemma,gemma-4,e4b_local,local,open_weights,4b,base_or_instruct,local_small,local,Local Gemma 4 E4B baseline
gemma4_e4b_base,generated_moral,generated_moral::GM10,GM10,standard,full,moral_item_bias_metrics,moral_yes_no_bias,1.0,-1.0,confirmatory,,gemma,gemma-4,e4b_local,local,open_weights,4b,base_or_instruct,local_small,local,Local Gemma 4 E4B baseline
gemma4_e4b_base,generated_moral,generated_moral::GM10,GM10,standard,full,moral_item_bias_metrics,moral_omission_bias,0.0,0.0,confirmatory,,gemma,gemma-4,e4b_local,local,open_weights,4b,base_or_instruct,local_small,local,Local Gemma 4 E4B baseline
gemma4_e4b_base,generated_moral,generated_moral::GM11,GM11,standard,full,moral_item_bias_metrics,moral_yes_no_bias,1.0,-1.0,confirmatory,,gemma,gemma-4,e4b_local,local,open_weights,4b,base_or_instruct,local_small,local,Local Gemma 4 E4B baseline
gemma4_e4b_base,generated_moral,generated_moral::GM11,GM11,standard,full,moral_item_bias_metrics,moral_omission_bias,0.5,-0.5,confirmatory,,gemma,gemma-4,e4b_local,local,open_weights,4b,base_or_instruct,local_small,local,Local Gemma 4 E4B baseline
gemma4_e4b_base,generated_moral,generated_moral::GM12,GM12,standard,full,moral_item_bias_metrics,moral_yes_no_bias,0.0,0.0,confirmatory,,gemma,gemma-4,e4b_local,local,open_weights,4b,base_or_instruct,local_small,local,Local Gemma 4 E4B baseline
gemma4_e4b_base,generated_moral,generated_moral::GM12,GM12,standard,full,moral_item_bias_metrics,moral_omission_bias,0.0,0.0,confirmatory,,gemma,gemma-4,e4b_local,local,open_weights,4b,base_or_instruct,local_small,local,Local Gemma 4 E4B baseline
gemma4_e4b_base,generated_moral,generated_moral::GM13,GM13,standard,full,moral_item_bias_metrics,moral_yes_no_bias,1.0,-1.0,confirmatory,,gemma,gemma-4,e4b_local,local,open_weights,4b,base_or_instruct,local_small,local,Local Gemma 4 E4B baseline
gemma4_e4b_base,generated_moral,generated_moral::GM13,GM13,standard,full,moral_item_bias_metrics,moral_omission_bias,1.0,-1.0,confirmatory,,gemma,gemma-4,e4b_local,local,open_weights,4b,base_or_instruct,local_small,local,Local Gemma 4 E4B baseline
gemma4_e4b_base,generated_moral,generated_moral::GM14,GM14,standard,full,moral_item_bias_metrics,moral_yes_no_bias,1.0,1.0,confirmatory,,gemma,gemma-4,e4b_local,local,open_weights,4b,base_or_instruct,local_small,local,Local Gemma 4 E4B baseline
gemma4_e4b_base,generated_moral,generated_moral::GM14,GM14,standard,full,moral_item_bias_metrics,moral_omission_bias,1.0,1.0,confirmatory,,gemma,gemma-4,e4b_local,local,open_weights,4b,base_or_instruct,local_small,local,Local Gemma 4 E4B baseline
gemma4_e4b_base,generated_moral,generated_moral::GM15,GM15,standard,full,moral_item_bias_metrics,moral_yes_no_bias,0.0,0.0,confirmatory,,gemma,gemma-4,e4b_local,local,open_weights,4b,base_or_instruct,local_small,local,Local Gemma 4 E4B baseline
gemma4_e4b_base,generated_moral,generated_moral::GM15,GM15,standard,full,moral_item_bias_metrics,moral_omission_bias,0.0,0.0,confirmatory,,gemma,gemma-4,e4b_local,local,open_weights,4b,base_or_instruct,local_small,local,Local Gemma 4 E4B baseline
gemma4_e4b_base,generated_moral,generated_moral::GM16,GM16,standard,full,moral_item_bias_metrics,moral_yes_no_bias,0.0,0.0,confirmatory,,gemma,gemma-4,e4b_local,local,open_weights,4b,base_or_instruct,local_small,local,Local Gemma 4 E4B baseline
gemma4_e4b_base,generated_moral,generated_moral::GM16,GM16,standard,full,moral_item_bias_metrics,moral_omission_bias,1.0,-1.0,confirmatory,,gemma,gemma-4,e4b_local,local,open_weights,4b,base_or_instruct,local_small,local,Local Gemma 4 E4B baseline
gemma4_e4b_base,generated_moral,generated_moral::GM17,GM17,standard,full,moral_item_bias_metrics,moral_yes_no_bias,1.0,1.0,confirmatory,,gemma,gemma-4,e4b_local,local,open_weights,4b,base_or_instruct,local_small,local,Local Gemma 4 E4B baseline
gemma4_e4b_base,generated_moral,generated_moral::GM17,GM17,standard,full,moral_item_bias_metrics,moral_omission_bias,0.0,0.0,confirmatory,,gemma,gemma-4,e4b_local,local,open_weights,4b,base_or_instruct,local_small,local,Local Gemma 4 E4B baseline
gemma4_e4b_base,generated_moral,generated_moral::GM18,GM18,standard,full,moral_item_bias_metrics,moral_yes_no_bias,1.0,1.0,confirmatory,,gemma,gemma-4,e4b_local,local,open_weights,4b,base_or_instruct,local_small,local,Local Gemma 4 E4B baseline
gemma4_e4b_base,generated_moral,generated_moral::GM18,GM18,standard,full,moral_item_bias_metrics,moral_omission_bias,0.0,0.0,confirmatory,,gemma,gemma-4,e4b_local,local,open_weights,4b,base_or_instruct,local_small,local,Local Gemma 4 E4B baseline
gemma4_e4b_base,generated_moral,generated_moral::GM19,GM19,standard,full,moral_item_bias_metrics,moral_yes_no_bias,0.0,0.0,confirmatory,,gemma,gemma-4,e4b_local,local,open_weights,4b,base_or_instruct,local_small,local,Local Gemma 4 E4B baseline
gemma4_e4b_base,generated_moral,generated_moral::GM19,GM19,standard,full,moral_item_bias_metrics,moral_omission_bias,0.0,0.0,confirmatory,,gemma,gemma-4,e4b_local,local,open_weights,4b,base_or_instruct,local_small,local,Local Gemma 4 E4B baseline
gemma4_e4b_base,generated_moral,generated_moral::GM20,GM20,standard,full,moral_item_bias_metrics,moral_yes_no_bias,0.0,0.0,confirmatory,,gemma,gemma-4,e4b_local,local,open_weights,4b,base_or_instruct,local_small,local,Local Gemma 4 E4B baseline
gemma4_e4b_base,generated_moral,generated_moral::GM20,GM20,standard,full,moral_item_bias_metrics,moral_omission_bias,1.0,-1.0,confirmatory,,gemma,gemma-4,e4b_local,local,open_weights,4b,base_or_instruct,local_small,local,Local Gemma 4 E4B baseline
gemma4_e4b_base,generated_moral,generated_moral::GM21,GM21,standard,full,moral_item_bias_metrics,moral_yes_no_bias,0.0,0.0,confirmatory,,gemma,gemma-4,e4b_local,local,open_weights,4b,base_or_instruct,local_small,local,Local Gemma 4 E4B baseline
gemma4_e4b_base,generated_moral,generated_moral::GM21,GM21,standard,full,moral_item_bias_metrics,moral_omission_bias,0.0,0.0,confirmatory,,gemma,gemma-4,e4b_local,local,open_weights,4b,base_or_instruct,local_small,local,Local Gemma 4 E4B baseline
gemma4_e4b_base,generated_moral,generated_moral::GM22,GM22,standard,full,moral_item_bias_metrics,moral_yes_no_bias,0.0,0.0,confirmatory,,gemma,gemma-4,e4b_local,local,open_weights,4b,base_or_instruct,local_small,local,Local Gemma 4 E4B baseline
gemma4_e4b_base,generated_moral,generated_moral::GM22,GM22,standard,full,moral_item_bias_metrics,moral_omission_bias,0.0,0.0,confirmatory,,gemma,gemma-4,e4b_local,local,open_weights,4b,base_or_instruct,local_small,local,Local Gemma 4 E4B baseline
gemma4_e4b_base,generated_moral,generated_moral::GM23,GM23,standard,full,moral_item_bias_metrics,moral_yes_no_bias,0.0,0.0,confirmatory,,gemma,gemma-4,e4b_local,local,open_weights,4b,base_or_instruct,local_small,local,Local Gemma 4 E4B baseline
gemma4_e4b_base,generated_moral,generated_moral::GM23,GM23,standard,full,moral_item_bias_metrics,moral_omission_bias,0.0,0.0,confirmatory,,gemma,gemma-4,e4b_local,local,open_weights,4b,base_or_instruct,local_small,local,Local Gemma 4 E4B baseline
gemma4_e4b_base,generated_moral,generated_moral::GM24,GM24,standard,full,moral_item_bias_metrics,moral_yes_no_bias,1.0,1.0,confirmatory,,gemma,gemma-4,e4b_local,local,open_weights,4b,base_or_instruct,local_small,local,Local Gemma 4 E4B baseline
gemma4_e4b_base,generated_moral,generated_moral::GM24,GM24,standard,full,moral_item_bias_metrics,moral_omission_bias,0.0,0.0,confirmatory,,gemma,gemma-4,e4b_local,local,open_weights,4b,base_or_instruct,local_small,local,Local Gemma 4 E4B baseline
gemma4_e4b_sft,exp2,exp2::Medicine,Medicine,standard,full,moral_item_bias_metrics,moral_yes_no_bias,0.0535714285714285,-0.0535714285714285,confirmatory,,gemma,gemma-4,e4b_local_sft,local,open_weights,4b,sft_debiased,local_small,local,Local Gemma 4 E4B SFT adapter
gemma4_e4b_sft,exp2,exp2::Medicine,Medicine,standard,full,moral_item_bias_metrics,moral_omission_bias,0.0535714285714285,-0.0535714285714285,confirmatory,,gemma,gemma-4,e4b_local_sft,local,open_weights,4b,sft_debiased,local_small,local,Local Gemma 4 E4B SFT adapter
gemma4_e4b_sft,exp3,exp3::Family Dog,Family Dog,standard,full,moral_item_bias_metrics,moral_yes_no_bias,0.2321428571428571,-0.2321428571428571,confirmatory,,gemma,gemma-4,e4b_local_sft,local,open_weights,4b,sft_debiased,local_small,local,Local Gemma 4 E4B SFT adapter
gemma4_e4b_sft,exp3,exp3::Family Dog,Family Dog,standard,full,moral_item_bias_metrics,moral_omission_bias,0.2142857142857142,-0.2142857142857142,confirmatory,,gemma,gemma-4,e4b_local_sft,local,open_weights,4b,sft_debiased,local_small,local,Local Gemma 4 E4B SFT adapter
gemma4_e4b_sft,generated_moral,generated_moral::GM01,GM01,standard,full,moral_item_bias_metrics,moral_yes_no_bias,1.0,-1.0,confirmatory,,gemma,gemma-4,e4b_local_sft,local,open_weights,4b,sft_debiased,local_small,local,Local Gemma 4 E4B SFT adapter
gemma4_e4b_sft,generated_moral,generated_moral::GM01,GM01,standard,full,moral_item_bias_metrics,moral_omission_bias,1.0,-1.0,confirmatory,,gemma,gemma-4,e4b_local_sft,local,open_weights,4b,sft_debiased,local_small,local,Local Gemma 4 E4B SFT adapter
gemma4_e4b_sft,generated_moral,generated_moral::GM02,GM02,standard,full,moral_item_bias_metrics,moral_yes_no_bias,0.25,0.25,confirmatory,,gemma,gemma-4,e4b_local_sft,local,open_weights,4b,sft_debiased,local_small,local,Local Gemma 4 E4B SFT adapter
gemma4_e4b_sft,generated_moral,generated_moral::GM02,GM02,standard,full,moral_item_bias_metrics,moral_omission_bias,0.0,0.0,confirmatory,,gemma,gemma-4,e4b_local_sft,local,open_weights,4b,sft_debiased,local_small,local,Local Gemma 4 E4B SFT adapter
gemma4_e4b_sft,generated_moral,generated_moral::GM03,GM03,standard,full,moral_item_bias_metrics,moral_yes_no_bias,1.0,-1.0,confirmatory,,gemma,gemma-4,e4b_local_sft,local,open_weights,4b,sft_debiased,local_small,local,Local Gemma 4 E4B SFT adapter
gemma4_e4b_sft,generated_moral,generated_moral::GM03,GM03,standard,full,moral_item_bias_metrics,moral_omission_bias,1.0,-1.0,confirmatory,,gemma,gemma-4,e4b_local_sft,local,open_weights,4b,sft_debiased,local_small,local,Local Gemma 4 E4B SFT adapter
gemma4_e4b_sft,generated_moral,generated_moral::GM04,GM04,standard,full,moral_item_bias_metrics,moral_yes_no_bias,0.0,0.0,confirmatory,,gemma,gemma-4,e4b_local_sft,local,open_weights,4b,sft_debiased,local_small,local,Local Gemma 4 E4B SFT adapter
gemma4_e4b_sft,generated_moral,generated_moral::GM04,GM04,standard,full,moral_item_bias_metrics,moral_omission_bias,0.25,0.25,confirmatory,,gemma,gemma-4,e4b_local_sft,local,open_weights,4b,sft_debiased,local_small,local,Local Gemma 4 E4B SFT adapter
gemma4_e4b_sft,generated_moral,generated_moral::GM05,GM05,standard,full,moral_item_bias_metrics,moral_yes_no_bias,1.0,-1.0,confirmatory,,gemma,gemma-4,e4b_local_sft,local,open_weights,4b,sft_debiased,local_small,local,Local Gemma 4 E4B SFT adapter
gemma4_e4b_sft,generated_moral,generated_moral::GM05,GM05,standard,full,moral_item_bias_metrics,moral_omission_bias,1.0,-1.0,confirmatory,,gemma,gemma-4,e4b_local_sft,local,open_weights,4b,sft_debiased,local_small,local,Local Gemma 4 E4B SFT adapter
gemma4_e4b_sft,generated_moral,generated_moral::GM06,GM06,standard,full,moral_item_bias_metrics,moral_yes_no_bias,0.0,0.0,confirmatory,,gemma,gemma-4,e4b_local_sft,local,open_weights,4b,sft_debiased,local_small,local,Local Gemma 4 E4B SFT adapter
gemma4_e4b_sft,generated_moral,generated_moral::GM06,GM06,standard,full,moral_item_bias_metrics,moral_omission_bias,0.0,0.0,confirmatory,,gemma,gemma-4,e4b_local_sft,local,open_weights,4b,sft_debiased,local_small,local,Local Gemma 4 E4B SFT adapter
gemma4_e4b_sft,generated_moral,generated_moral::GM07,GM07,standard,full,moral_item_bias_metrics,moral_yes_no_bias,1.0,1.0,confirmatory,,gemma,gemma-4,e4b_local_sft,local,open_weights,4b,sft_debiased,local_small,local,Local Gemma 4 E4B SFT adapter
gemma4_e4b_sft,generated_moral,generated_moral::GM07,GM07,standard,full,moral_item_bias_metrics,moral_omission_bias,0.0,0.0,confirmatory,,gemma,gemma-4,e4b_local_sft,local,open_weights,4b,sft_debiased,local_small,local,Local Gemma 4 E4B SFT adapter
gemma4_e4b_sft,generated_moral,generated_moral::GM08,GM08,standard,full,moral_item_bias_metrics,moral_yes_no_bias,0.0,0.0,confirmatory,,gemma,gemma-4,e4b_local_sft,local,open_weights,4b,sft_debiased,local_small,local,Local Gemma 4 E4B SFT adapter
gemma4_e4b_sft,generated_moral,generated_moral::GM08,GM08,standard,full,moral_item_bias_metrics,moral_omission_bias,1.0,-1.0,confirmatory,,gemma,gemma-4,e4b_local_sft,local,open_weights,4b,sft_debiased,local_small,local,Local Gemma 4 E4B SFT adapter
gemma4_e4b_sft,generated_moral,generated_moral::GM09,GM09,standard,full,moral_item_bias_metrics,moral_yes_no_bias,0.0,0.0,confirmatory,,gemma,gemma-4,e4b_local_sft,local,open_weights,4b,sft_debiased,local_small,local,Local Gemma 4 E4B SFT adapter
gemma4_e4b_sft,generated_moral,generated_moral::GM09,GM09,standard,full,moral_item_bias_metrics,moral_omission_bias,0.25,0.25,confirmatory,,gemma,gemma-4,e4b_local_sft,local,open_weights,4b,sft_debiased,local_small,local,Local Gemma 4 E4B SFT adapter
gemma4_e4b_sft,generated_moral,generated_moral::GM10,GM10,standard,full,moral_item_bias_metrics,moral_yes_no_bias,0.75,-0.75,confirmatory,,gemma,gemma-4,e4b_local_sft,local,open_weights,4b,sft_debiased,local_small,local,Local Gemma 4 E4B SFT adapter
gemma4_e4b_sft,generated_moral,generated_moral::GM10,GM10,standard,full,moral_item_bias_metrics,moral_omission_bias,1.0,-1.0,confirmatory,,gemma,gemma-4,e4b_local_sft,local,open_weights,4b,sft_debiased,local_small,local,Local Gemma 4 E4B SFT adapter
gemma4_e4b_sft,generated_moral,generated_moral::GM11,GM11,standard,full,moral_item_bias_metrics,moral_yes_no_bias,0.75,-0.75,confirmatory,,gemma,gemma-4,e4b_local_sft,local,open_weights,4b,sft_debiased,local_small,local,Local Gemma 4 E4B SFT adapter
gemma4_e4b_sft,generated_moral,generated_moral::GM11,GM11,standard,full,moral_item_bias_metrics,moral_omission_bias,0.75,-0.75,confirmatory,,gemma,gemma-4,e4b_local_sft,local,open_weights,4b,sft_debiased,local_small,local,Local Gemma 4 E4B SFT adapter
gemma4_e4b_sft,generated_moral,generated_moral::GM12,GM12,standard,full,moral_item_bias_metrics,moral_yes_no_bias,0.75,0.75,confirmatory,,gemma,gemma-4,e4b_local_sft,local,open_weights,4b,sft_debiased,local_small,local,Local Gemma 4 E4B SFT adapter
gemma4_e4b_sft,generated_moral,generated_moral::GM12,GM12,standard,full,moral_item_bias_metrics,moral_omission_bias,0.0,0.0,confirmatory,,gemma,gemma-4,e4b_local_sft,local,open_weights,4b,sft_debiased,local_small,local,Local Gemma 4 E4B SFT adapter
gemma4_e4b_sft,generated_moral,generated_moral::GM13,GM13,standard,full,moral_item_bias_metrics,moral_yes_no_bias,0.5,-0.5,confirmatory,,gemma,gemma-4,e4b_local_sft,local,open_weights,4b,sft_debiased,local_small,local,Local Gemma 4 E4B SFT adapter
gemma4_e4b_sft,generated_moral,generated_moral::GM13,GM13,standard,full,moral_item_bias_metrics,moral_omission_bias,1.0,-1.0,confirmatory,,gemma,gemma-4,e4b_local_sft,local,open_weights,4b,sft_debiased,local_small,local,Local Gemma 4 E4B SFT adapter
gemma4_e4b_sft,generated_moral,generated_moral::GM14,GM14,standard,full,moral_item_bias_metrics,moral_yes_no_bias,1.0,1.0,confirmatory,,gemma,gemma-4,e4b_local_sft,local,open_weights,4b,sft_debiased,local_small,local,Local Gemma 4 E4B SFT adapter
gemma4_e4b_sft,generated_moral,generated_moral::GM14,GM14,standard,full,moral_item_bias_metrics,moral_omission_bias,1.0,1.0,confirmatory,,gemma,gemma-4,e4b_local_sft,local,open_weights,4b,sft_debiased,local_small,local,Local Gemma 4 E4B SFT adapter
gemma4_e4b_sft,generated_moral,generated_moral::GM15,GM15,standard,full,moral_item_bias_metrics,moral_yes_no_bias,0.75,-0.75,confirmatory,,gemma,gemma-4,e4b_local_sft,local,open_weights,4b,sft_debiased,local_small,local,Local Gemma 4 E4B SFT adapter
gemma4_e4b_sft,generated_moral,generated_moral::GM15,GM15,standard,full,moral_item_bias_metrics,moral_omission_bias,0.5,-0.5,confirmatory,,gemma,gemma-4,e4b_local_sft,local,open_weights,4b,sft_debiased,local_small,local,Local Gemma 4 E4B SFT adapter
